Postcode,CountryCode,Gma,GmaCanonicalName
49822,US,553,"Marquette,MI"
96137,US,862,"Sacramento-Stockton-Modesto,CA"
49821,US,658,"Green Bay-Appleton,WI"
11230,US,501,"New York,NY"
49820,US,540,"Traverse City-Cadillac,MI"
25873,US,559,"Bluefield-Beckley-Oak Hill,WV"
96133,US,811,"Reno,NV"
96134,US,868,"Chico-Redding,CA"
96135,US,862,"Sacramento-Stockton-Modesto,CA"
96136,US,811,"Reno,NV"
1887,US,506,"Boston,MA-Manchester,NH"
49829,US,553,"Marquette,MI"
96130,US,811,"Reno,NV"
1886,US,506,"Boston,MA-Manchester,NH"
25878,US,559,"Bluefield-Beckley-Oak Hill,WV"
49827,US,540,"Traverse City-Cadillac,MI"
72183,US,693,"Little Rock-Pine Bluff,AR"
96132,US,811,"Reno,NV"
37848,US,557,"Knoxville,TN"
72180,US,693,"Little Rock-Pine Bluff,AR"
11239,US,501,"New York,NY"
37849,US,557,"Knoxville,TN"
72181,US,693,"Little Rock-Pine Bluff,AR"
1880,US,506,"Boston,MA-Manchester,NH"
25871,US,559,"Bluefield-Beckley-Oak Hill,WV"
11232,US,501,"New York,NY"
37840,US,557,"Knoxville,TN"
11231,US,501,"New York,NY"
37841,US,557,"Knoxville,TN"
11234,US,501,"New York,NY"
11233,US,501,"New York,NY"
37843,US,557,"Knoxville,TN"
11236,US,501,"New York,NY"
11235,US,501,"New York,NY"
37845,US,557,"Knoxville,TN"
84150,US,770,"Salt Lake City,UT"
11238,US,501,"New York,NY"
37846,US,557,"Knoxville,TN"
11237,US,501,"New York,NY"
37847,US,557,"Knoxville,TN"
25848,US,559,"Bluefield-Beckley-Oak Hill,WV"
49815,US,553,"Marquette,MI"
49814,US,553,"Marquette,MI"
25849,US,559,"Bluefield-Beckley-Oak Hill,WV"
49812,US,658,"Green Bay-Appleton,WI"
25840,US,559,"Bluefield-Beckley-Oak Hill,WV"
72199,US,693,"Little Rock-Pine Bluff,AR"
25841,US,559,"Bluefield-Beckley-Oak Hill,WV"
25844,US,559,"Bluefield-Beckley-Oak Hill,WV"
49819,US,553,"Marquette,MI"
25843,US,559,"Bluefield-Beckley-Oak Hill,WV"
49818,US,553,"Marquette,MI"
49817,US,553,"Marquette,MI"
25845,US,559,"Bluefield-Beckley-Oak Hill,WV"
49816,US,553,"Marquette,MI"
11207,US,501,"New York,NY"
11206,US,501,"New York,NY"
11209,US,501,"New York,NY"
11208,US,501,"New York,NY"
96161,US,862,"Sacramento-Stockton-Modesto,CA"
13862,US,502,"Binghamton,NY"
13863,US,555,"Syracuse,NY"
37830,US,557,"Knoxville,TN"
11201,US,501,"New York,NY"
13861,US,526,"Utica,NY"
11203,US,501,"New York,NY"
84184,US,770,"Salt Lake City,UT"
11205,US,501,"New York,NY"
13864,US,502,"Binghamton,NY"
11204,US,501,"New York,NY"
13865,US,502,"Binghamton,NY"
49802,US,553,"Marquette,MI"
49801,US,553,"Marquette,MI"
25851,US,559,"Bluefield-Beckley-Oak Hill,WV"
96155,US,811,"Reno,NV"
25853,US,559,"Bluefield-Beckley-Oak Hill,WV"
49808,US,553,"Marquette,MI"
25854,US,559,"Bluefield-Beckley-Oak Hill,WV"
49807,US,553,"Marquette,MI"
25857,US,559,"Bluefield-Beckley-Oak Hill,WV"
49806,US,553,"Marquette,MI"
49805,US,553,"Marquette,MI"
11218,US,501,"New York,NY"
37826,US,575,"Chattanooga,TN"
11217,US,501,"New York,NY"
37828,US,557,"Knoxville,TN"
11219,US,501,"New York,NY"
37829,US,557,"Knoxville,TN"
96150,US,811,"Reno,NV"
11210,US,501,"New York,NY"
11212,US,501,"New York,NY"
37820,US,557,"Knoxville,TN"
11211,US,501,"New York,NY"
37821,US,557,"Knoxville,TN"
11214,US,501,"New York,NY"
11213,US,501,"New York,NY"
11216,US,501,"New York,NY"
11215,US,501,"New York,NY"
37825,US,557,"Knoxville,TN"
25826,US,559,"Bluefield-Beckley-Oak Hill,WV"
25825,US,559,"Bluefield-Beckley-Oak Hill,WV"
25827,US,559,"Bluefield-Beckley-Oak Hill,WV"
1851,US,506,"Boston,MA-Manchester,NH"
1850,US,506,"Boston,MA-Manchester,NH"
25820,US,559,"Bluefield-Beckley-Oak Hill,WV"
1854,US,506,"Boston,MA-Manchester,NH"
1852,US,506,"Boston,MA-Manchester,NH"
25823,US,559,"Bluefield-Beckley-Oak Hill,WV"
13849,US,526,"Utica,NY"
13846,US,502,"Binghamton,NY"
13847,US,502,"Binghamton,NY"
37818,US,531,"Tri-Cities,TN-VA"
37819,US,557,"Knoxville,TN"
13841,US,502,"Binghamton,NY"
37810,US,531,"Tri-Cities,TN-VA"
13844,US,502,"Binghamton,NY"
37811,US,531,"Tri-Cities,TN-VA"
13842,US,502,"Binghamton,NY"
37813,US,557,"Knoxville,TN"
13843,US,502,"Binghamton,NY"
37814,US,557,"Knoxville,TN"
25837,US,559,"Bluefield-Beckley-Oak Hill,WV"
25836,US,559,"Bluefield-Beckley-Oak Hill,WV"
84190,US,770,"Salt Lake City,UT"
25839,US,559,"Bluefield-Beckley-Oak Hill,WV"
1845,US,506,"Boston,MA-Manchester,NH"
1840,US,506,"Boston,MA-Manchester,NH"
25831,US,559,"Bluefield-Beckley-Oak Hill,WV"
1844,US,506,"Boston,MA-Manchester,NH"
1843,US,506,"Boston,MA-Manchester,NH"
25832,US,559,"Bluefield-Beckley-Oak Hill,WV"
1841,US,506,"Boston,MA-Manchester,NH"
13859,US,526,"Utica,NY"
37804,US,557,"Knoxville,TN"
37806,US,557,"Knoxville,TN"
37807,US,557,"Knoxville,TN"
37809,US,531,"Tri-Cities,TN-VA"
84199,US,770,"Salt Lake City,UT"
13850,US,502,"Binghamton,NY"
13856,US,502,"Binghamton,NY"
37801,US,557,"Knoxville,TN"
37803,US,557,"Knoxville,TN"
1879,US,506,"Boston,MA-Manchester,NH"
1876,US,506,"Boston,MA-Manchester,NH"
25801,US,559,"Bluefield-Beckley-Oak Hill,WV"
13826,US,502,"Binghamton,NY"
13827,US,502,"Binghamton,NY"
13825,US,526,"Utica,NY"
13820,US,526,"Utica,NY"
25817,US,559,"Bluefield-Beckley-Oak Hill,WV"
1867,US,506,"Boston,MA-Manchester,NH"
25818,US,559,"Bluefield-Beckley-Oak Hill,WV"
1862,US,506,"Boston,MA-Manchester,NH"
1860,US,506,"Boston,MA-Manchester,NH"
25811,US,559,"Bluefield-Beckley-Oak Hill,WV"
1864,US,506,"Boston,MA-Manchester,NH"
25813,US,559,"Bluefield-Beckley-Oak Hill,WV"
1863,US,506,"Boston,MA-Manchester,NH"
25812,US,559,"Bluefield-Beckley-Oak Hill,WV"
13838,US,502,"Binghamton,NY"
13835,US,502,"Binghamton,NY"
13839,US,502,"Binghamton,NY"
13830,US,502,"Binghamton,NY"
13833,US,502,"Binghamton,NY"
13834,US,526,"Utica,NY"
13832,US,502,"Binghamton,NY"
74759,US,657,"Sherman,TX-Ada,OK"
47137,US,529,"Louisville,KY"
74756,US,657,"Sherman,TX-Ada,OK"
47138,US,529,"Louisville,KY"
49799,US,540,"Traverse City-Cadillac,MI"
74755,US,612,"Shreveport,LA"
47135,US,529,"Louisville,KY"
74754,US,612,"Shreveport,LA"
47136,US,529,"Louisville,KY"
74753,US,657,"Sherman,TX-Ada,OK"
23168,US,544,"Norfolk-Portsmouth-Newport News,VA"
74750,US,612,"Shreveport,LA"
23169,US,556,"Richmond-Petersburg,VA"
62777,US,648,"Champaign & Springfield-Decatur,IL"
35151,US,630,"Birmingham,AL"
35150,US,630,"Birmingham,AL"
60109,US,602,"Chicago,IL"
60119,US,602,"Chicago,IL"
60118,US,602,"Chicago,IL"
23160,US,556,"Richmond-Petersburg,VA"
60117,US,602,"Chicago,IL"
23161,US,556,"Richmond-Petersburg,VA"
60115,US,602,"Chicago,IL"
23163,US,544,"Norfolk-Portsmouth-Newport News,VA"
60113,US,610,"Rockford,IL"
60112,US,602,"Chicago,IL"
49796,US,540,"Traverse City-Cadillac,MI"
60111,US,602,"Chicago,IL"
49795,US,540,"Traverse City-Cadillac,MI"
60110,US,602,"Chicago,IL"
49793,US,540,"Traverse City-Cadillac,MI"
47130,US,529,"Louisville,KY"
49791,US,540,"Traverse City-Cadillac,MI"
72106,US,693,"Little Rock-Pine Bluff,AR"
47129,US,529,"Louisville,KY"
72107,US,693,"Little Rock-Pine Bluff,AR"
47126,US,529,"Louisville,KY"
62781,US,648,"Champaign & Springfield-Decatur,IL"
72104,US,693,"Little Rock-Pine Bluff,AR"
49788,US,540,"Traverse City-Cadillac,MI"
74766,US,612,"Shreveport,LA"
47124,US,529,"Louisville,KY"
72102,US,693,"Little Rock-Pine Bluff,AR"
47125,US,529,"Louisville,KY"
72103,US,693,"Little Rock-Pine Bluff,AR"
74764,US,612,"Shreveport,LA"
23177,US,556,"Richmond-Petersburg,VA"
35143,US,630,"Birmingham,AL"
72101,US,693,"Little Rock-Pine Bluff,AR"
74761,US,657,"Sherman,TX-Ada,OK"
74760,US,657,"Sherman,TX-Ada,OK"
60129,US,610,"Rockford,IL"
35149,US,630,"Birmingham,AL"
23173,US,556,"Richmond-Petersburg,VA"
35148,US,630,"Birmingham,AL"
60126,US,602,"Chicago,IL"
35147,US,630,"Birmingham,AL"
23175,US,556,"Richmond-Petersburg,VA"
35146,US,630,"Birmingham,AL"
60124,US,602,"Chicago,IL"
23176,US,556,"Richmond-Petersburg,VA"
60123,US,602,"Chicago,IL"
47122,US,529,"Louisville,KY"
47123,US,529,"Louisville,KY"
47120,US,529,"Louisville,KY"
49783,US,540,"Traverse City-Cadillac,MI"
60120,US,602,"Chicago,IL"
49782,US,540,"Traverse City-Cadillac,MI"
49781,US,540,"Traverse City-Cadillac,MI"
49780,US,540,"Traverse City-Cadillac,MI"
47119,US,529,"Louisville,KY"
47117,US,529,"Louisville,KY"
72117,US,693,"Little Rock-Pine Bluff,AR"
47118,US,529,"Louisville,KY"
49779,US,540,"Traverse City-Cadillac,MI"
72118,US,693,"Little Rock-Pine Bluff,AR"
47115,US,529,"Louisville,KY"
47116,US,529,"Louisville,KY"
49777,US,540,"Traverse City-Cadillac,MI"
72116,US,693,"Little Rock-Pine Bluff,AR"
49776,US,540,"Traverse City-Cadillac,MI"
72113,US,693,"Little Rock-Pine Bluff,AR"
47114,US,529,"Louisville,KY"
49775,US,540,"Traverse City-Cadillac,MI"
72114,US,693,"Little Rock-Pine Bluff,AR"
35133,US,630,"Birmingham,AL"
72111,US,693,"Little Rock-Pine Bluff,AR"
72112,US,693,"Little Rock-Pine Bluff,AR"
23146,US,556,"Richmond-Petersburg,VA"
35131,US,630,"Birmingham,AL"
23147,US,556,"Richmond-Petersburg,VA"
35130,US,630,"Birmingham,AL"
72110,US,693,"Little Rock-Pine Bluff,AR"
23148,US,556,"Richmond-Petersburg,VA"
23149,US,556,"Richmond-Petersburg,VA"
84108,US,770,"Salt Lake City,UT"
84107,US,770,"Salt Lake City,UT"
35139,US,630,"Birmingham,AL"
60139,US,602,"Chicago,IL"
84109,US,770,"Salt Lake City,UT"
23140,US,556,"Richmond-Petersburg,VA"
60137,US,602,"Chicago,IL"
84104,US,770,"Salt Lake City,UT"
23141,US,556,"Richmond-Petersburg,VA"
35136,US,630,"Birmingham,AL"
60136,US,602,"Chicago,IL"
84103,US,770,"Salt Lake City,UT"
35135,US,630,"Birmingham,AL"
60135,US,602,"Chicago,IL"
84106,US,770,"Salt Lake City,UT"
60134,US,602,"Chicago,IL"
84105,US,770,"Salt Lake City,UT"
47111,US,529,"Louisville,KY"
49774,US,540,"Traverse City-Cadillac,MI"
60133,US,602,"Chicago,IL"
47112,US,529,"Louisville,KY"
60131,US,602,"Chicago,IL"
84102,US,770,"Salt Lake City,UT"
47110,US,529,"Louisville,KY"
60130,US,602,"Chicago,IL"
84101,US,770,"Salt Lake City,UT"
49770,US,540,"Traverse City-Cadillac,MI"
47108,US,529,"Louisville,KY"
47106,US,529,"Louisville,KY"
49769,US,540,"Traverse City-Cadillac,MI"
72128,US,693,"Little Rock-Pine Bluff,AR"
49768,US,540,"Traverse City-Cadillac,MI"
72129,US,693,"Little Rock-Pine Bluff,AR"
47104,US,529,"Louisville,KY"
72126,US,693,"Little Rock-Pine Bluff,AR"
49766,US,583,"Alpena,MI"
72127,US,693,"Little Rock-Pine Bluff,AR"
47102,US,529,"Louisville,KY"
49765,US,540,"Traverse City-Cadillac,MI"
49764,US,540,"Traverse City-Cadillac,MI"
72125,US,693,"Little Rock-Pine Bluff,AR"
72122,US,693,"Little Rock-Pine Bluff,AR"
23156,US,556,"Richmond-Petersburg,VA"
35121,US,630,"Birmingham,AL"
72123,US,693,"Little Rock-Pine Bluff,AR"
35120,US,630,"Birmingham,AL"
72120,US,693,"Little Rock-Pine Bluff,AR"
72121,US,693,"Little Rock-Pine Bluff,AR"
35128,US,630,"Birmingham,AL"
23150,US,556,"Richmond-Petersburg,VA"
35127,US,630,"Birmingham,AL"
35126,US,630,"Birmingham,AL"
60148,US,602,"Chicago,IL"
35125,US,630,"Birmingham,AL"
60147,US,602,"Chicago,IL"
23153,US,556,"Richmond-Petersburg,VA"
35124,US,630,"Birmingham,AL"
60146,US,602,"Chicago,IL"
60145,US,602,"Chicago,IL"
60144,US,602,"Chicago,IL"
49762,US,540,"Traverse City-Cadillac,MI"
60143,US,602,"Chicago,IL"
60142,US,602,"Chicago,IL"
49760,US,540,"Traverse City-Cadillac,MI"
60141,US,602,"Chicago,IL"
60140,US,602,"Chicago,IL"
96108,US,868,"Chico-Redding,CA"
49759,US,540,"Traverse City-Cadillac,MI"
96109,US,811,"Reno,NV"
49757,US,540,"Traverse City-Cadillac,MI"
37770,US,557,"Knoxville,TN"
49756,US,540,"Traverse City-Cadillac,MI"
72137,US,693,"Little Rock-Pine Bluff,AR"
96104,US,868,"Chico-Redding,CA"
37771,US,557,"Knoxville,TN"
49755,US,540,"Traverse City-Cadillac,MI"
96105,US,862,"Sacramento-Stockton-Modesto,CA"
37772,US,557,"Knoxville,TN"
72135,US,693,"Little Rock-Pine Bluff,AR"
96106,US,862,"Sacramento-Stockton-Modesto,CA"
49753,US,583,"Alpena,MI"
72136,US,693,"Little Rock-Pine Bluff,AR"
96107,US,811,"Reno,NV"
35111,US,630,"Birmingham,AL"
23123,US,556,"Richmond-Petersburg,VA"
72134,US,693,"Little Rock-Pine Bluff,AR"
96101,US,868,"Chico-Redding,CA"
23124,US,556,"Richmond-Petersburg,VA"
72131,US,693,"Little Rock-Pine Bluff,AR"
23125,US,544,"Norfolk-Portsmouth-Newport News,VA"
72132,US,693,"Little Rock-Pine Bluff,AR"
96103,US,862,"Sacramento-Stockton-Modesto,CA"
23126,US,556,"Richmond-Petersburg,VA"
72130,US,693,"Little Rock-Pine Bluff,AR"
23128,US,544,"Norfolk-Portsmouth-Newport News,VA"
23129,US,556,"Richmond-Petersburg,VA"
35119,US,630,"Birmingham,AL"
35118,US,630,"Birmingham,AL"
84129,US,770,"Salt Lake City,UT"
35117,US,630,"Birmingham,AL"
35116,US,630,"Birmingham,AL"
35115,US,630,"Birmingham,AL"
35114,US,630,"Birmingham,AL"
23120,US,556,"Richmond-Petersburg,VA"
60157,US,602,"Chicago,IL"
84128,US,770,"Salt Lake City,UT"
35112,US,630,"Birmingham,AL"
60156,US,602,"Chicago,IL"
37774,US,557,"Knoxville,TN"
49752,US,540,"Traverse City-Cadillac,MI"
60155,US,602,"Chicago,IL"
49751,US,540,"Traverse City-Cadillac,MI"
60154,US,602,"Chicago,IL"
84121,US,770,"Salt Lake City,UT"
60153,US,602,"Chicago,IL"
84124,US,770,"Salt Lake City,UT"
37777,US,557,"Knoxville,TN"
60152,US,602,"Chicago,IL"
84123,US,770,"Salt Lake City,UT"
60151,US,602,"Chicago,IL"
37779,US,557,"Knoxville,TN"
60150,US,602,"Chicago,IL"
84120,US,770,"Salt Lake City,UT"
49749,US,540,"Traverse City-Cadillac,MI"
49748,US,540,"Traverse City-Cadillac,MI"
49747,US,583,"Alpena,MI"
49746,US,540,"Traverse City-Cadillac,MI"
49745,US,540,"Traverse City-Cadillac,MI"
37760,US,557,"Knoxville,TN"
49744,US,583,"Alpena,MI"
72149,US,693,"Little Rock-Pine Bluff,AR"
49743,US,540,"Traverse City-Cadillac,MI"
37762,US,557,"Knoxville,TN"
72142,US,693,"Little Rock-Pine Bluff,AR"
72143,US,693,"Little Rock-Pine Bluff,AR"
72140,US,693,"Little Rock-Pine Bluff,AR"
23138,US,544,"Norfolk-Portsmouth-Newport News,VA"
72141,US,693,"Little Rock-Pine Bluff,AR"
23139,US,556,"Richmond-Petersburg,VA"
84119,US,770,"Salt Lake City,UT"
84118,US,770,"Salt Lake City,UT"
84115,US,770,"Salt Lake City,UT"
23130,US,544,"Norfolk-Portsmouth-Newport News,VA"
60169,US,602,"Chicago,IL"
84117,US,770,"Salt Lake City,UT"
84116,US,770,"Salt Lake City,UT"
37763,US,557,"Knoxville,TN"
84111,US,770,"Salt Lake City,UT"
37764,US,557,"Knoxville,TN"
49740,US,540,"Traverse City-Cadillac,MI"
60165,US,602,"Chicago,IL"
37765,US,557,"Knoxville,TN"
60164,US,602,"Chicago,IL"
84113,US,770,"Salt Lake City,UT"
37766,US,557,"Knoxville,TN"
60163,US,602,"Chicago,IL"
84112,US,770,"Salt Lake City,UT"
60162,US,602,"Chicago,IL"
37769,US,557,"Knoxville,TN"
60160,US,602,"Chicago,IL"
23108,US,556,"Richmond-Petersburg,VA"
49738,US,540,"Traverse City-Cadillac,MI"
23109,US,544,"Norfolk-Portsmouth-Newport News,VA"
49736,US,540,"Traverse City-Cadillac,MI"
49735,US,540,"Traverse City-Cadillac,MI"
96126,US,862,"Sacramento-Stockton-Modesto,CA"
13782,US,502,"Binghamton,NY"
49733,US,540,"Traverse City-Cadillac,MI"
72157,US,693,"Little Rock-Pine Bluff,AR"
96128,US,811,"Reno,NV"
13780,US,502,"Binghamton,NY"
96129,US,862,"Sacramento-Stockton-Modesto,CA"
96122,US,862,"Sacramento-Stockton-Modesto,CA"
72156,US,693,"Little Rock-Pine Bluff,AR"
96123,US,811,"Reno,NV"
23102,US,556,"Richmond-Petersburg,VA"
72153,US,693,"Little Rock-Pine Bluff,AR"
96124,US,862,"Sacramento-Stockton-Modesto,CA"
23103,US,556,"Richmond-Petersburg,VA"
96125,US,862,"Sacramento-Stockton-Modesto,CA"
23105,US,556,"Richmond-Petersburg,VA"
72152,US,693,"Little Rock-Pine Bluff,AR"
23106,US,556,"Richmond-Petersburg,VA"
96120,US,811,"Reno,NV"
72150,US,693,"Little Rock-Pine Bluff,AR"
96121,US,811,"Reno,NV"
84148,US,770,"Salt Lake City,UT"
60179,US,602,"Chicago,IL"
60178,US,602,"Chicago,IL"
37752,US,557,"Knoxville,TN"
49730,US,540,"Traverse City-Cadillac,MI"
60177,US,602,"Chicago,IL"
13786,US,502,"Binghamton,NY"
37753,US,557,"Knoxville,TN"
60176,US,602,"Chicago,IL"
84143,US,770,"Salt Lake City,UT"
13783,US,502,"Binghamton,NY"
37754,US,557,"Knoxville,TN"
60175,US,602,"Chicago,IL"
13784,US,555,"Syracuse,NY"
37755,US,557,"Knoxville,TN"
60174,US,602,"Chicago,IL"
37756,US,557,"Knoxville,TN"
60173,US,602,"Chicago,IL"
37757,US,557,"Knoxville,TN"
60172,US,602,"Chicago,IL"
13787,US,502,"Binghamton,NY"
60171,US,602,"Chicago,IL"
13788,US,502,"Binghamton,NY"
23119,US,544,"Norfolk-Portsmouth-Newport News,VA"
49727,US,540,"Traverse City-Cadillac,MI"
60180,US,602,"Chicago,IL"
96119,US,811,"Reno,NV"
49726,US,540,"Traverse City-Cadillac,MI"
49725,US,540,"Traverse City-Cadillac,MI"
49724,US,540,"Traverse City-Cadillac,MI"
49723,US,540,"Traverse City-Cadillac,MI"
96115,US,868,"Chico-Redding,CA"
49722,US,540,"Traverse City-Cadillac,MI"
96116,US,868,"Chico-Redding,CA"
13790,US,502,"Binghamton,NY"
49721,US,540,"Traverse City-Cadillac,MI"
72168,US,693,"Little Rock-Pine Bluff,AR"
96117,US,811,"Reno,NV"
49720,US,540,"Traverse City-Cadillac,MI"
72169,US,693,"Little Rock-Pine Bluff,AR"
96118,US,862,"Sacramento-Stockton-Modesto,CA"
23111,US,556,"Richmond-Petersburg,VA"
72166,US,693,"Little Rock-Pine Bluff,AR"
96111,US,862,"Sacramento-Stockton-Modesto,CA"
23112,US,556,"Richmond-Petersburg,VA"
72167,US,693,"Little Rock-Pine Bluff,AR"
96112,US,868,"Chico-Redding,CA"
23113,US,556,"Richmond-Petersburg,VA"
96113,US,811,"Reno,NV"
23114,US,556,"Richmond-Petersburg,VA"
72165,US,693,"Little Rock-Pine Bluff,AR"
96114,US,811,"Reno,NV"
23116,US,556,"Richmond-Petersburg,VA"
23117,US,556,"Richmond-Petersburg,VA"
49729,US,540,"Traverse City-Cadillac,MI"
72160,US,693,"Little Rock-Pine Bluff,AR"
49728,US,540,"Traverse City-Cadillac,MI"
96110,US,868,"Chico-Redding,CA"
23110,US,556,"Richmond-Petersburg,VA"
60189,US,602,"Chicago,IL"
84138,US,770,"Salt Lake City,UT"
13796,US,526,"Utica,NY"
60188,US,602,"Chicago,IL"
13797,US,502,"Binghamton,NY"
37742,US,557,"Knoxville,TN"
60187,US,602,"Chicago,IL"
84132,US,770,"Salt Lake City,UT"
13794,US,502,"Binghamton,NY"
37743,US,531,"Tri-Cities,TN-VA"
13795,US,502,"Binghamton,NY"
60185,US,602,"Chicago,IL"
37745,US,531,"Tri-Cities,TN-VA"
60184,US,602,"Chicago,IL"
37748,US,557,"Knoxville,TN"
60181,US,602,"Chicago,IL"
50707,US,637,"Cedar Rapids-Waterloo-Iowa City & Dubuque,IA"
62701,US,648,"Champaign & Springfield-Decatur,IL"
62702,US,648,"Champaign & Springfield-Decatur,IL"
62703,US,648,"Champaign & Springfield-Decatur,IL"
62704,US,648,"Champaign & Springfield-Decatur,IL"
62711,US,648,"Champaign & Springfield-Decatur,IL"
62712,US,648,"Champaign & Springfield-Decatur,IL"
62706,US,648,"Champaign & Springfield-Decatur,IL"
62707,US,648,"Champaign & Springfield-Decatur,IL"
47190,US,529,"Louisville,KY"
74701,US,657,"Sherman,TX-Ada,OK"
62721,US,648,"Champaign & Springfield-Decatur,IL"
62723,US,648,"Champaign & Springfield-Decatur,IL"
62716,US,648,"Champaign & Springfield-Decatur,IL"
47170,US,529,"Louisville,KY"
47177,US,529,"Louisville,KY"
47175,US,529,"Louisville,KY"
47174,US,529,"Louisville,KY"
47172,US,529,"Louisville,KY"
35180,US,630,"Birmingham,AL"
74727,US,657,"Sherman,TX-Ada,OK"
74726,US,657,"Sherman,TX-Ada,OK"
74724,US,612,"Shreveport,LA"
74723,US,657,"Sherman,TX-Ada,OK"
74722,US,612,"Shreveport,LA"
74720,US,657,"Sherman,TX-Ada,OK"
35188,US,630,"Birmingham,AL"
35187,US,630,"Birmingham,AL"
35186,US,630,"Birmingham,AL"
35184,US,630,"Birmingham,AL"
35183,US,630,"Birmingham,AL"
62739,US,648,"Champaign & Springfield-Decatur,IL"
47166,US,529,"Louisville,KY"
47167,US,529,"Louisville,KY"
47164,US,529,"Louisville,KY"
47165,US,529,"Louisville,KY"
47162,US,529,"Louisville,KY"
47163,US,529,"Louisville,KY"
47160,US,529,"Louisville,KY"
47161,US,529,"Louisville,KY"
74738,US,657,"Sherman,TX-Ada,OK"
74736,US,612,"Shreveport,LA"
74735,US,657,"Sherman,TX-Ada,OK"
74734,US,612,"Shreveport,LA"
74733,US,657,"Sherman,TX-Ada,OK"
74731,US,657,"Sherman,TX-Ada,OK"
23188,US,544,"Norfolk-Portsmouth-Newport News,VA"
74730,US,657,"Sherman,TX-Ada,OK"
35176,US,630,"Birmingham,AL"
35175,US,691,"Huntsville-Decatur (Florence),AL"
59102,US,756,"Billings,MT"
59101,US,756,"Billings,MT"
35173,US,630,"Birmingham,AL"
62756,US,648,"Champaign & Springfield-Decatur,IL"
35172,US,630,"Birmingham,AL"
62757,US,648,"Champaign & Springfield-Decatur,IL"
35171,US,630,"Birmingham,AL"
23180,US,556,"Richmond-Petersburg,VA"
23181,US,556,"Richmond-Petersburg,VA"
23185,US,544,"Norfolk-Portsmouth-Newport News,VA"
23186,US,544,"Norfolk-Portsmouth-Newport News,VA"
35179,US,630,"Birmingham,AL"
59106,US,756,"Billings,MT"
35178,US,630,"Birmingham,AL"
59105,US,756,"Billings,MT"
74729,US,657,"Sherman,TX-Ada,OK"
47150,US,529,"Louisville,KY"
74728,US,612,"Shreveport,LA"
74748,US,657,"Sherman,TX-Ada,OK"
74745,US,612,"Shreveport,LA"
62761,US,648,"Champaign & Springfield-Decatur,IL"
74743,US,657,"Sherman,TX-Ada,OK"
47147,US,529,"Louisville,KY"
62762,US,648,"Champaign & Springfield-Decatur,IL"
62763,US,648,"Champaign & Springfield-Decatur,IL"
74741,US,657,"Sherman,TX-Ada,OK"
62764,US,648,"Champaign & Springfield-Decatur,IL"
74740,US,612,"Shreveport,LA"
62766,US,648,"Champaign & Springfield-Decatur,IL"
62767,US,648,"Champaign & Springfield-Decatur,IL"
35160,US,630,"Birmingham,AL"
62769,US,648,"Champaign & Springfield-Decatur,IL"
60108,US,602,"Chicago,IL"
23192,US,556,"Richmond-Petersburg,VA"
60107,US,602,"Chicago,IL"
60106,US,602,"Chicago,IL"
60104,US,602,"Chicago,IL"
60103,US,602,"Chicago,IL"
60102,US,602,"Chicago,IL"
60101,US,602,"Chicago,IL"
47145,US,529,"Louisville,KY"
47142,US,529,"Louisville,KY"
47143,US,529,"Louisville,KY"
47140,US,529,"Louisville,KY"
47141,US,529,"Louisville,KY"
25902,US,559,"Bluefield-Beckley-Oak Hill,WV"
25904,US,559,"Bluefield-Beckley-Oak Hill,WV"
1938,US,506,"Boston,MA-Manchester,NH"
25909,US,559,"Bluefield-Beckley-Oak Hill,WV"
25908,US,559,"Bluefield-Beckley-Oak Hill,WV"
1930,US,506,"Boston,MA-Manchester,NH"
25901,US,559,"Bluefield-Beckley-Oak Hill,WV"
25913,US,559,"Bluefield-Beckley-Oak Hill,WV"
1923,US,506,"Boston,MA-Manchester,NH"
1922,US,506,"Boston,MA-Manchester,NH"
25915,US,559,"Bluefield-Beckley-Oak Hill,WV"
1929,US,506,"Boston,MA-Manchester,NH"
25918,US,559,"Bluefield-Beckley-Oak Hill,WV"
25917,US,559,"Bluefield-Beckley-Oak Hill,WV"
1921,US,506,"Boston,MA-Manchester,NH"
25911,US,559,"Bluefield-Beckley-Oak Hill,WV"
1950,US,506,"Boston,MA-Manchester,NH"
1952,US,506,"Boston,MA-Manchester,NH"
1951,US,506,"Boston,MA-Manchester,NH"
13903,US,502,"Binghamton,NY"
13904,US,502,"Binghamton,NY"
13901,US,502,"Binghamton,NY"
13905,US,502,"Binghamton,NY"
1945,US,506,"Boston,MA-Manchester,NH"
1944,US,506,"Boston,MA-Manchester,NH"
1949,US,506,"Boston,MA-Manchester,NH"
1940,US,506,"Boston,MA-Manchester,NH"
62901,US,632,"Paducah,KY-Cape Girardeau,MO-Harrisburg-Mount Vernon,IL"
62902,US,632,"Paducah,KY-Cape Girardeau,MO-Harrisburg-Mount Vernon,IL"
1913,US,506,"Boston,MA-Manchester,NH"
1915,US,506,"Boston,MA-Manchester,NH"
62910,US,632,"Paducah,KY-Cape Girardeau,MO-Harrisburg-Mount Vernon,IL"
62912,US,632,"Paducah,KY-Cape Girardeau,MO-Harrisburg-Mount Vernon,IL"
62903,US,632,"Paducah,KY-Cape Girardeau,MO-Harrisburg-Mount Vernon,IL"
62905,US,632,"Paducah,KY-Cape Girardeau,MO-Harrisburg-Mount Vernon,IL"
